"Place ID",ID,Title,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured"
ChIJZWRU1gmEYogR80yNArF4S3g,40546,"North Alabama Rehabilitation and Pain Specialist LLC",https://lombers.com/wp-content/uploads/2025/03/thumbnail-6989.jpeg,thumbnail-6989.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-6989.jpeg,62779,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-6989.jpeg
ChIJy9qCUAsOiYgRx6ixErTq0AE,40549,"Dr. Matthew D. Berke, MD",,,,,,,,,
ChIJBdjnqugiiYgRq9Ga9_Uh9Ro,40550,"Pain Management",https://lombers.com/wp-content/uploads/2025/03/thumbnail-6990.jpeg,thumbnail-6990.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-6990.jpeg,62780,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-6990.jpeg
ChIJAdu048jyjIgRLPX3rtAv7n4,40553,"Eric Robinson, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipP8-vImOvJMfkjpXm6CX62dIHhwDIBr9DQGxQ4s1024-1.jpeg,AF1QipP8-vImOvJMfkjpXm6CX62dIHhwDIBr9DQGxQ4s1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipP8-vImOvJMfkjpXm6CX62dIHhwDIBr9DQGxQ4s1024-1.jpeg,35335,AF1QipP8-vImOvJMfkjpXm6CX62dIHhwDIBr9DQGxQ4s1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipP8-vImOvJMfkjpXm6CX62dIHhwDIBr9DQGxQ4s1024-1.jpeg
ChIJ_WbC3yXMjIgRVKEriNztGIY,40556,"Phenix City Pain Management",,,,,,,,,
ChIJeyGbSZcjiYgRoBNkL_FfVdY,40557,"James P. Beretta (DO)",https://lombers.com/wp-content/uploads/2025/03/thumbnail-6991.jpeg,thumbnail-6991.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-6991.jpeg,62781,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-6991.jpeg
ChIJb5FfXKtsYogRHQTh3ei8Tl8,40560,"Alabama Pain Clinic",https://lombers.com/wp-content/uploads/2025/03/thumbnail-6992.jpeg,thumbnail-6992.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-6992.jpeg,62782,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-6992.jpeg
ChIJ755GAuMtjIgRkTipQt7faeM,40563,"The Center for Pain - 432 St. Lukes",https://lombers.com/wp-content/uploads/2025/03/AF1QipNtuxQRQIWptuKn3HK_DAGmU8gwgXx6-6ETUskXs1024-1.png,AF1QipNtuxQRQIWptuKn3HK_DAGmU8gwgXx6-6ETUskXs1024-1.png,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNtuxQRQIWptuKn3HK_DAGmU8gwgXx6-6ETUskXs1024-1.png,37957,AF1QipNtuxQRQIWptuKn3HK_DAGmU8gwgXx6-6ETUskXs1024-1.png,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipNtuxQRQIWptuKn3HK_DAGmU8gwgXx6-6ETUskXs1024-1.png
ChIJhynduQ4TYogRmDjEQ2f-iCs,40567,"Victor Chin, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipOALeXUfIya3QdKgcbGrpXG7adKRX3S2bhYULu0s1024-1.jpeg,AF1QipOALeXUfIya3QdKgcbGrpXG7adKRX3S2bhYULu0s1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOALeXUfIya3QdKgcbGrpXG7adKRX3S2bhYULu0s1024-1.jpeg,37961,AF1QipOALeXUfIya3QdKgcbGrpXG7adKRX3S2bhYULu0s1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipOALeXUfIya3QdKgcbGrpXG7adKRX3S2bhYULu0s1024-1.jpeg
ChIJi8UFylY6iogRU90Mspz1jkQ,40570,"Alabama Anesthesiology and Pain Consultants",https://lombers.com/wp-content/uploads/2025/03/thumbnail-6993.jpeg,thumbnail-6993.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-6993.jpeg,62783,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-6993.jpeg
ChIJIfgqOF3tjIgRe1vyWnl9f8g,40573,"The Center For Pain - Auburn/Opelika",https://lombers.com/wp-content/uploads/2025/03/AF1QipN10diNaN7caqrnnaK3wtQ80F4vTM0fycjj-swJs1024-1.jpeg,AF1QipN10diNaN7caqrnnaK3wtQ80F4vTM0fycjj-swJs1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipN10diNaN7caqrnnaK3wtQ80F4vTM0fycjj-swJs1024-1.jpeg,37967,AF1QipN10diNaN7caqrnnaK3wtQ80F4vTM0fycjj-swJs1024-1.jpeg,,"0 7 62 05002d03d42de5183d2cc0990231 7a8209 59b1e1 7351f1 5f71f9 782201 7a91f9 796",,https://lombers.com/wp-content/uploads/2025/03/AF1QipN10diNaN7caqrnnaK3wtQ80F4vTM0fycjj-swJs1024-1.jpeg
ChIJbzMKI0IbiYgR1CogMJFzzs0,40577,"Rachel Roberts, MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-6994.jpeg,thumbnail-6994.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-6994.jpeg,62784,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-6994.jpeg
ChIJQZDgFhByiYgRqBr5MWZB7LQ,40580,"Complete Pain Care",https://lombers.com/wp-content/uploads/2025/03/thumbnail-6995.jpeg,thumbnail-6995.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-6995.jpeg,62785,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-6995.jpeg
ChIJxQAHhnN5kIgRl-huO50wiL4,40584,"Clearway Pain Solutions",https://lombers.com/wp-content/uploads/2025/03/thumbnail-6996.jpeg,thumbnail-6996.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-6996.jpeg,62786,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-6996.jpeg
ChIJibqwzZgZiYgRHa9aFXXW67c,40588,"Pain Management Services",,,,,,,,,
ChIJxUyrvVUtjIgR8-f1YTwLZPY,40589,"Aaron Shinkle, M.D. - The Center for Pain",https://lombers.com/wp-content/uploads/2025/03/AF1QipO76UCszFxE8qVZ6qyLpM4kfqW1d-y4AoMwxfz0s1024-1.jpeg,AF1QipO76UCszFxE8qVZ6qyLpM4kfqW1d-y4AoMwxfz0s1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipO76UCszFxE8qVZ6qyLpM4kfqW1d-y4AoMwxfz0s1024-1.jpeg,37983,AF1QipO76UCszFxE8qVZ6qyLpM4kfqW1d-y4AoMwxfz0s1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipO76UCszFxE8qVZ6qyLpM4kfqW1d-y4AoMwxfz0s1024-1.jpeg
ChIJVVUV_60GiYgRbIIEre_3uqo,40593,"Gardendale Pain & Wellness",https://lombers.com/wp-content/uploads/2025/03/thumbnail-6997.jpeg,thumbnail-6997.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-6997.jpeg,62787,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-6997.jpeg
ChIJD_U5tgwOiYgR5K5MDB-EWUE,40596,"Srinivas Mallempati, M.D.",https://lombers.com/wp-content/uploads/2025/03/AF1QipOpv-ik-uIzry4kNbpPp_cYiXFgoiAmICbiob0Ps1024-1.jpeg,AF1QipOpv-ik-uIzry4kNbpPp_cYiXFgoiAmICbiob0Ps1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOpv-ik-uIzry4kNbpPp_cYiXFgoiAmICbiob0Ps1024-1.jpeg,37990,AF1QipOpv-ik-uIzry4kNbpPp_cYiXFgoiAmICbiob0Ps1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipOpv-ik-uIzry4kNbpPp_cYiXFgoiAmICbiob0Ps1024-1.jpeg
ChIJ4U79rTsTYogRPp17dsa_q2g,40600,"Nadella Saranya MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-6998.jpeg,thumbnail-6998.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-6998.jpeg,62788,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-6998.jpeg
ChIJucKbPgYsjIgRQocaf5SnVA8,40603,"The Center For Pain - East Montgomery",https://lombers.com/wp-content/uploads/2025/03/AF1QipMMx6KSsrFOte9n8RVVi0egOMC06VkLsOjmESQJs1024-1.jpeg,AF1QipMMx6KSsrFOte9n8RVVi0egOMC06VkLsOjmESQJs1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMMx6KSsrFOte9n8RVVi0egOMC06VkLsOjmESQJs1024-1.jpeg,37997,AF1QipMMx6KSsrFOte9n8RVVi0egOMC06VkLsOjmESQJs1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipMMx6KSsrFOte9n8RVVi0egOMC06VkLsOjmESQJs1024-1.jpeg
ChIJ5ZedES4TYogR_FpoAJspCY4,40608,"James Thacker",https://lombers.com/wp-content/uploads/2025/03/thumbnail-6973.jpeg,thumbnail-6973.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-6973.jpeg,62763,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-6973.jpeg
ChIJIaF7g0H4iYgRN9t6E_QWQgY,40611,"Marshall Pain Clinic",https://lombers.com/wp-content/uploads/2025/03/AF1QipNE9dQ7GbEbwUHlfzmIB4eTC1lht7yQJQtdJCQbs1024-1.jpeg,AF1QipNE9dQ7GbEbwUHlfzmIB4eTC1lht7yQJQtdJCQbs1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNE9dQ7GbEbwUHlfzmIB4eTC1lht7yQJQtdJCQbs1024-1.jpeg,38005,AF1QipNE9dQ7GbEbwUHlfzmIB4eTC1lht7yQJQtdJCQbs1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipNE9dQ7GbEbwUHlfzmIB4eTC1lht7yQJQtdJCQbs1024-1.jpeg
ChIJw1fXAwgXiYgR4maF0PU9nyo,40614,"Legacy Pain & Spine Specialists",https://lombers.com/wp-content/uploads/2025/03/AF1QipM7LSeXNvZbyELLcuitZkbXY6AZDVvICjF06Wsds1024.jpeg,AF1QipM7LSeXNvZbyELLcuitZkbXY6AZDVvICjF06Wsds1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipM7LSeXNvZbyELLcuitZkbXY6AZDVvICjF06Wsds1024.jpeg,62789,AF1QipM7LSeXNvZbyELLcuitZkbXY6AZDVvICjF06Wsd=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipM7LSeXNvZbyELLcuitZkbXY6AZDVvICjF06Wsds1024.jpeg
ChIJibqwzZgZiYgRAGV74_FgzGM,40618,"Dr. Robert L. Lansden, MD",,,,,,,,,
ChIJDacYzl-LYogRZ9l-VEOO8a4,40619,"Athens Limestone Pain Center",https://lombers.com/wp-content/uploads/2025/03/thumbnail-6999.jpeg,thumbnail-6999.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-6999.jpeg,62790,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-6999.jpeg
ChIJN8Ff1OKBjogREkPsD8om86g,40622,"The Center for Pain",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7000.jpeg,thumbnail-7000.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7000.jpeg,62791,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7000.jpeg
ChIJOQdbt_iPjogRGlLk9AY4m_k,40625,"The Center For Pain - Prattville",https://lombers.com/wp-content/uploads/2025/03/AF1QipP3blTMh8WjA7ZX887-B4-wMV9CydbCEY0B5dF5s1024-1.jpeg,AF1QipP3blTMh8WjA7ZX887-B4-wMV9CydbCEY0B5dF5s1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipP3blTMh8WjA7ZX887-B4-wMV9CydbCEY0B5dF5s1024-1.jpeg,35408,AF1QipP3blTMh8WjA7ZX887-B4-wMV9CydbCEY0B5dF5s1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipP3blTMh8WjA7ZX887-B4-wMV9CydbCEY0B5dF5s1024-1.jpeg
ChIJq6qqRZiNkogRKq25MyDUQeM,40629,"Joshua Meyer, MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7001.jpeg,thumbnail-7001.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7001.jpeg,62792,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7001.jpeg
ChIJPcIayFIRYogRplkWY54EQ-Y,40632,"Curis Pain and Wellness",https://lombers.com/wp-content/uploads/2025/03/AF1QipPyQVBpbOZlxB71G7ZMidmw4_MaLC__hhKXSl0ts1024-1.jpeg,AF1QipPyQVBpbOZlxB71G7ZMidmw4_MaLC__hhKXSl0ts1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPyQVBpbOZlxB71G7ZMidmw4_MaLC__hhKXSl0ts1024-1.jpeg,38026,AF1QipPyQVBpbOZlxB71G7ZMidmw4_MaLC__hhKXSl0ts1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipPyQVBpbOZlxB71G7ZMidmw4_MaLC__hhKXSl0ts1024-1.jpeg
ChIJbRhwnoRNmogRfMwPOtnElQI,40635,"Mobile Physical Medicine & Wellness, PC",https://lombers.com/wp-content/uploads/2025/03/AF1QipOKWVQaSvvVd4ciOsJRfWvyYVNkxBRtL7JGE7M1s1024-1.jpeg,AF1QipOKWVQaSvvVd4ciOsJRfWvyYVNkxBRtL7JGE7M1s1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOKWVQaSvvVd4ciOsJRfWvyYVNkxBRtL7JGE7M1s1024-1.jpeg,38029,AF1QipOKWVQaSvvVd4ciOsJRfWvyYVNkxBRtL7JGE7M1s1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipOKWVQaSvvVd4ciOsJRfWvyYVNkxBRtL7JGE7M1s1024-1.jpeg
ChIJeXihqQjNjIgRhcMPa89Mzmk,40641,"Dr. Berryman Phenix City Pain Management",,,,,,,,,
ChIJM7hv1QcsjIgR0E6sbpM_oHo,40642,"Center For Physical Medicine and Pain Management - Dr. Rachelle B Janush",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7002.jpeg,thumbnail-7002.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7002.jpeg,62793,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7002.jpeg
ChIJ-9JzXMAbiYgRL50SmwQ9BdU,40645,"UAB Pain Management Center",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7003.jpeg,thumbnail-7003.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7003.jpeg,62794,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7003.jpeg
ChIJk7abTBB9iYgRPOw5Sv2430c,40648,"Alabama Anesthesiology and Pain Consultants",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7004.jpeg,thumbnail-7004.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7004.jpeg,62795,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7004.jpeg
ChIJtzK2aOKNkogRNJu-zK9_tQE,40651,"Hayden Hundley, M.D., MPH",https://lombers.com/wp-content/uploads/2025/03/AF1QipP79FlUqeEtyPI_o4l6tQjgDLbd_cr4KDMY6NOEs1024.jpeg,AF1QipP79FlUqeEtyPI_o4l6tQjgDLbd_cr4KDMY6NOEs1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipP79FlUqeEtyPI_o4l6tQjgDLbd_cr4KDMY6NOEs1024.jpeg,35433,MPH,,,"Pain management physician",https://lombers.com/wp-content/uploads/2025/03/AF1QipP79FlUqeEtyPI_o4l6tQjgDLbd_cr4KDMY6NOEs1024.jpeg
ChIJvT1RVYwMiYgR6XjKCtxybN4,40655,"Family & Pain Management Specialist",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7005.jpeg,thumbnail-7005.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7005.jpeg,62796,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7005.jpeg
ChIJCxelCmdPmogRIsma0KHQFrE,40658,"Cassie Burns, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipMsehQnuPN_U3ySe0pHFvHM0rmmkWtaKS5fH23Os1024-1.jpeg,AF1QipMsehQnuPN_U3ySe0pHFvHM0rmmkWtaKS5fH23Os1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMsehQnuPN_U3ySe0pHFvHM0rmmkWtaKS5fH23Os1024-1.jpeg,35441,AF1QipMsehQnuPN_U3ySe0pHFvHM0rmmkWtaKS5fH23Os1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipMsehQnuPN_U3ySe0pHFvHM0rmmkWtaKS5fH23Os1024-1.jpeg
ChIJs3gwFasjiYgRWDEOVOV7lpo,40662,"Lighthouse Pain Clinic",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7006.jpeg,thumbnail-7006.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7006.jpeg,62797,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7006.jpeg
ChIJh-jmN8yTkogR_T65SOHszKk,40665,"DYNAMIC Pain & Wellness",https://lombers.com/wp-content/uploads/2025/03/AF1QipMFGueIeuMxxFoz-7QY53K8DYLQas8hG49apfSZs1024-1.jpeg,AF1QipMFGueIeuMxxFoz-7QY53K8DYLQas8hG49apfSZs1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMFGueIeuMxxFoz-7QY53K8DYLQas8hG49apfSZs1024-1.jpeg,35448,AF1QipMFGueIeuMxxFoz-7QY53K8DYLQas8hG49apfSZs1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipMFGueIeuMxxFoz-7QY53K8DYLQas8hG49apfSZs1024-1.jpeg
ChIJE9kbtUctjIgRgRaWuc0rwyo,40669,"Jacob Vella, M.D. - The Center for Pain",https://lombers.com/wp-content/uploads/2025/03/AF1QipMaoZT_soab2mVfM87GE-LUpH1ynQp1imuPWfZ2s1024-1.jpeg,AF1QipMaoZT_soab2mVfM87GE-LUpH1ynQp1imuPWfZ2s1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMaoZT_soab2mVfM87GE-LUpH1ynQp1imuPWfZ2s1024-1.jpeg,38063,AF1QipMaoZT_soab2mVfM87GE-LUpH1ynQp1imuPWfZ2s1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipMaoZT_soab2mVfM87GE-LUpH1ynQp1imuPWfZ2s1024-1.jpeg
ChIJLROSXHmEYogR9hKGSRwH6h4,40673,"Shikh Ahmad MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7007.jpeg,thumbnail-7007.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7007.jpeg,62798,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7007.jpeg
ChIJf1yWftGSjIgRPlit4eUKoxE,40676,"Pain Management Physicians",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7008.jpeg,thumbnail-7008.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7008.jpeg,62799,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7008.jpeg
ChIJyY17s3QWiYgRwnlcDJUZ4kI,40679,"Gibson Michael G MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7009.jpeg,thumbnail-7009.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7009.jpeg,62800,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7009.jpeg
ChIJIyI4JBPJiYgRt18U5dooexo,40682,"Southside Pain Specialists",https://lombers.com/wp-content/uploads/2025/03/AF1QipN9to8eVWb9aJHfp22PhV1Vse_yr3ZcDy02Ygs1024-1.png,AF1QipN9to8eVWb9aJHfp22PhV1Vse_yr3ZcDy02Ygs1024-1.png,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipN9to8eVWb9aJHfp22PhV1Vse_yr3ZcDy02Ygs1024-1.png,38076,AF1QipN9to8eVWb9aJHfp22PhV1Vse_yr3ZcDy02Ygs1024-1.png,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipN9to8eVWb9aJHfp22PhV1Vse_yr3ZcDy02Ygs1024-1.png
ChIJs5oWVWWzi4gRD6MGaqkDa1Y,40686,"Alabama Anesthesiology and Pain Consultants",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7010.jpeg,thumbnail-7010.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7010.jpeg,62801,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7010.jpeg
ChIJlR8lF39vYogReEOIxsKMjiM,40689,"Pain and Rehabilitation Consultants",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7011.jpeg,thumbnail-7011.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7011.jpeg,62802,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7011.jpeg
ChIJlSDXtK0-iogRy0yb8SUu7-Y,40692,"Dr. Odeane H. Connor, MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7012.jpeg,thumbnail-7012.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7012.jpeg,62803,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7012.jpeg
ChIJt5fCW6uNkogRy8mUzFEYsEk,40695,"Jerry Marsella, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipPZY29Sat92LenNZDSEO23QTM4iT4ivko_Cripis1024-1.jpeg,AF1QipPZY29Sat92LenNZDSEO23QTM4iT4ivko_Cripis1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPZY29Sat92LenNZDSEO23QTM4iT4ivko_Cripis1024-1.jpeg,38089,AF1QipPZY29Sat92LenNZDSEO23QTM4iT4ivko_Cripis1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipPZY29Sat92LenNZDSEO23QTM4iT4ivko_Cripis1024-1.jpeg
ChIJTeXkCNIChogRBtVBRKqWRKI,40698,"Mangieri Eugene A MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7013.jpeg,thumbnail-7013.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7013.jpeg,62804,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7013.jpeg
ChIJbxfFVgoiiYgR7hyvgEo-gR0,40701,"Richard Brian Thoma, M.D.",https://lombers.com/wp-content/uploads/2025/03/AF1QipN1uxeazeZuOrw5rAPGxVsMZauHCtVSdhd2yCius1024-1.jpeg,AF1QipN1uxeazeZuOrw5rAPGxVsMZauHCtVSdhd2yCius1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipN1uxeazeZuOrw5rAPGxVsMZauHCtVSdhd2yCius1024-1.jpeg,38095,AF1QipN1uxeazeZuOrw5rAPGxVsMZauHCtVSdhd2yCius1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipN1uxeazeZuOrw5rAPGxVsMZauHCtVSdhd2yCius1024-1.jpeg
ChIJ3xSUFthDmogR3hYPzeWurzM,40705,"Elliott Pennington, MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7014.jpeg,thumbnail-7014.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7014.jpeg,62805,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7014.jpeg
ChIJUxEHyAgsjIgRzN6eW-SPFyU,40709,"Southern Pain Control Center",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7015.jpeg,thumbnail-7015.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7015.jpeg,62806,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7015.jpeg
ChIJrX2KkvFRmogRNtX-DdPm84A,40712,"Alabama Injury & Pain Clinic",https://lombers.com/wp-content/uploads/2025/03/AF1QipPYvS_PpuMlesiVVh_AFFldzk6RvvbtEW-6wLSts1024-1.jpeg,AF1QipPYvS_PpuMlesiVVh_AFFldzk6RvvbtEW-6wLSts1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPYvS_PpuMlesiVVh_AFFldzk6RvvbtEW-6wLSts1024-1.jpeg,38106,AF1QipPYvS_PpuMlesiVVh_AFFldzk6RvvbtEW-6wLSts1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipPYvS_PpuMlesiVVh_AFFldzk6RvvbtEW-6wLSts1024-1.jpeg
