Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,what to do when your back is paining,,,,,,880,67,0.78,0.21,1200000000,Informational,"Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links, Video, Image, Adwords Bottom","0.67,0.13,1.00,1.00,1.00,1.00,0.76,0.08,0.55,0.67,0.55,0.76",20,,
us,what's good for back pain,,,,,,880,73,0.00,0.00,1150000000,Informational,"Discussions And Forums, AI Overview, Video, Image, Video Carousel, People Also Ask, Related Searches","0.55,0.55,0.55,0.62,0.62,0.55,0.55,0.55,0.55,0.55,0.62,0.55",90,,
us,will muscle relaxers make you sleepy,,,,,,880,39,0.00,0.00,54800,Informational,"Site Links, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.16,0.08,0.20,0.16,1.00,0.13,0.13,0.08,0.08,0.13,0.13,0.08",20,,
us,aching pain in upper left arm,,,,,,720,43,0.31,0.07,104000000,Informational,"People Also Ask, Related Searches, Discussions And Forums, Image Pack, Video, Image","0.44,0.07,1.00,0.05,0.04,0.07,0.16,0.01,0.30,0.82,0.07,0.03",90,,
us,alcohol muscle relaxer,,,,,,720,14,0.00,0.00,190000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.20,0.13,0.24,0.30,0.30,0.24,0.16,1.00,0.03,0.24,0.20,0.16",20,,
us,anterolisthesis vs spondylolisthesis,,,,,,720,22,0.00,0.00,43600,Informational,"Image Pack, Video, Image, People Also Ask, Related Searches, AI Overview","0.45,0.55,0.55,0.30,0.16,0.36,0.36,0.36,0.30,0.45,1.00,0.45",90,,
us,anti inflammatory drugs tramadol,,,,,,720,70,0.00,0.00,2080000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, AI Overview","0.59,0.72,0.72,0.72,0.59,0.72,0.59,0.59,0.59,0.88,0.72,1.00",20,,
us,best muscle relaxer for piriformis syndrome,,,,,,720,4,0.00,0.00,5840,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Image, Video Carousel, People Also Ask","0.36,0.36,0.45,0.62,0.55,0.45,0.45,0.45,0.45,0.45,0.36,0.30",20,,
us,can costochondritis cause back pain,,,,,,720,10,0.00,0.00,883000,Informational,"AI Overview, Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums","0.31,0.31,0.37,0.25,0.25,1.00,0.20,0.31,0.25,0.25,0.25,0.31",20,,
us,can muscle relaxers make you sleepy,,,,,,720,19,0.00,0.00,62900,Informational,"Site Links, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.16,0.08,0.65,0.16,0.13,0.13,0.13,0.08,0.08,0.13,0.13,0.08",20,,
us,cauda equina compression,,,,,,720,60,0.53,0.02,802000,Informational,"Related Searches, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask","0.81,0.81,0.81,0.81,1.00,0.81,0.81,1.00,0.81,1.00,0.81,0.81",90,,
us,cauda equina syndrome test,,,,,,720,30,0.46,0.02,1520000,Informational,"Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.72,0.59,0.48,0.72,0.59,0.72,0.72,0.72,0.72,0.72,0.72,0.72",90,,
us,ces syndrome,,,,,,720,62,0.02,0.03,203000000,Informational,"Image Pack, Video, Image, People Also Ask, Related Searches, Things To Know, AI Overview","0.03,0.04,0.04,0.04,0.04,0.12,0.12,0.08,0.23,0.10,0.07,0.05",75,,
us,cracked vertebrae treatment,,,,,,720,29,2.20,0.19,2170000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.45,0.30,0.55,0.67,0.55,0.76,0.67,0.67,0.36,0.55,1.00,0.30",90,,
us,degenerative spine,,,,,,720,53,0.00,0.00,35800000,Informational,"AI Overview, Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.20,0.24,0.20,0.24,0.20",20,,
us,does muscle relaxers help with inflammation,,,,,,880,25,0.00,0.00,1390000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.67,0.13,1.00,1.00,1.00,0.76,0.67,0.08,0.55,0.76,0.45,0.03",90,,
us,drugs for muscle spasm,,,,,,720,0,0.96,0.86,16600000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","0.30,0.24,0.16,0.34,0.24,0.24,0.30,0.44,0.13,0.30,0.24,0.24",,,
us,electric nerve stimulation,,,,,,720,62,0.78,0.44,19200000,Informational,"Video, Video Carousel, Related Searches, Things To Know, Discussions And Forums, AI Overview, Image, People Also Ask, See Results About","0.16,0.04,0.13,0.01,1.00,0.34,0.20,0.82,0.34,0.08,0.04,0.13",90,,
us,epidural procedure,,,,,,720,73,0.00,0.00,10100000,Informational,"Video Carousel, People Also Ask, Related Searches, Things To Know, AI Overview, Knowledge Panel, Video, Image","0.13,0.16,0.04,0.04,0.16,0.44,1.00,0.20,0.16,0.20,0.20,0.16",70,,
us,hand palm pain,,,,,,720,48,1.55,0.10,304000000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel","0.84,0.25,0.03,0.02,0.03,0.04,0.05,0.08,1.00,0.68,1.00,0.84",90,,
us,how do muscle relaxers make you feel,,,,,,720,10,0.00,0.00,2360000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Related Searches","0.22,0.22,0.16,0.20,0.16,0.10,0.13,0.13,0.16,0.16,0.20,0.13",20,,
us,how does epidural work,,,,,,720,58,0.04,0.02,10600000,Informational,"Video, Featured Snippet, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.11,0.68,0.37,0.11,0.13,0.68,0.68,0.31,0.11,0.52,0.20,0.20",80,,
us,how to diagnose osteoporosis,,,,,,590,64,1.69,0.13,28200000,Informational,"Video, Image, People Also Ask, Related Searches, AI Overview","0.59,0.48,0.88,0.72,0.72,0.72,0.59,0.59,0.39,0.72,0.59,1.00",90,,
us,how to manage chronic pain,,,,,,720,68,0.00,0.00,271000000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask","0.01,0.11,1.00,0.01,0.01,0.01,0.05,0.05,0.02,0.55,1.00,0.02",20,,
us,how to stay awake for 24 hours,,,,,,720,48,0.63,0.03,117000000,Informational,"Featured Snippet, People Also Ask, Related Searches, Discussions And Forums, Site Links, Video","0.44,0.44,0.30,0.20,0.20,0.16,0.24,0.24,0.24,0.16,0.13,0.11",20,,
us,how to take away neck pain,,,,,,720,61,0.42,0.35,1150000000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image, Adwords Bottom, Video Carousel","0.11,0.13,1.00,0.03,0.03,0.44,0.11,0.00,0.65,0.02,0.13,0.07",90,,
us,how to treat herniated disc,,,,,,720,65,0.00,0.00,7400000,Informational,"Image Pack, Site Links, Image, People Also Ask, Discussions And Forums, AI Overview, Video, Video Carousel, Related Searches","0.16,0.01,0.00,0.01,0.05,0.00,0.01,1.00,0.27,0.44,0.27,0.27",20,,
us,how to treat stiff neck,,,,,,720,42,0.25,0.56,173000000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, Related Searches","0.36,0.36,0.76,0.55,0.36,0.67,0.30,1.00,0.20,1.00,0.55,0.36",20,,
us,leg in pain and numb,,,,,,720,70,1.07,0.11,10400000,Informational,"Video Carousel, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview, Video, Image","0.45,0.13,0.55,1.00,1.00,0.76,0.67,0.08,0.45,0.67,0.55,0.55",90,,
us,lumbar radiculopathy treatment,,,,,,720,36,1.39,0.30,2220000,Informational,"Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.36,0.45,0.45,0.55,0.45,0.55,0.36,0.36,0.45,1.00,0.45,0.55",90,,
us,massage therapy for neck pain,,,,,,720,49,1.98,0.15,121000000,Commercial,"Local Pack, Video, Image, People Also Ask, Related Searches, Discussions And Forums","0.20,0.24,0.30,0.67,0.55,1.00,1.00,1.00,0.55,0.45,0.45,0.30",90,,
us,meds for muscle relaxer,,,,,,720,65,0.88,0.72,3030000,Informational,"Discussions And Forums, Site Links, Video, Featured Snippet, Image, People Also Ask, Related Searches","0.52,0.07,0.05,0.03,0.02,0.13,0.07,0.03,0.10,1.00,0.07,0.08",20,,
us,muscle relaxant medication,,,,,,720,72,1.00,0.59,461000000,Informational,"Video, Image, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview, Site Links","0.16,0.30,0.41,0.30,0.24,0.30,0.24,0.30,0.54,0.36,0.24,0.36",20,,
us,muscle relaxants list,,,,,,720,0,0.29,0.03,4230000,Informational,"Image Pack, Video, Image, People Also Ask, Related Searches, AI Overview","0.67,0.76,0.67,0.24,0.76,0.36,0.30,0.45,0.36,0.67,0.45,0.55",,,
us,muscle relaxer prescription,,,,,,720,62,2.41,0.22,5350000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask, Related Searches","0.08,0.07,0.08,0.13,0.13,0.10,0.07,0.08,0.05,0.13,0.13,0.10",20,,
us,muscle relaxer that starts with a t,,,,,,720,0,0.00,0.00,17300000,Informational,"Site Links, Video, Featured Snippet, Image, People Also Ask, Related Searches","0.59,0.48,0.48,0.59,0.72,0.72,0.72,0.88,0.88,0.59,0.88,1.00",,,
us,muscle relaxers for muscle spasms,,,,,,720,43,0.94,0.05,847000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.11,0.08,0.25,0.37,0.37,0.68,0.25,0.52,0.25,0.20,1.00,0.20",20,,
us,muscle.relaxer names,,,,,,720,55,0.25,0.02,2380000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, AI Overview, Image Pack","0.05,1.00,0.05,0.02,0.00,0.00,0.05,0.05,0.07,0.05,0.05,0.05",20,,
us,myofascial pain syndrome treatments,,,,,,720,43,0.00,0.00,3800000,Informational,"Related Searches, AI Overview, Image Pack, People Also Ask, Things To Know, Discussions And Forums, Site Links, Video, Image","0.24,0.30,0.62,0.81,0.36,0.81,0.62,0.81,0.30,0.04,0.10,0.10",20,,
us,narcotic analgesics,,,,,,720,73,0.00,0.00,7340000,Informational,"Knowledge Panel, Video, Image, People Also Ask, Related Searches, Things To Know, AI Overview","0.31,0.37,0.46,0.46,0.52,0.37,0.31,0.31,0.31,0.37,0.37,0.31",70,,
us,narrowing of vertebrae,,,,,,720,50,0.80,0.18,3980000,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video, Image","0.31,0.16,0.13,0.31,0.68,0.84,0.25,0.37,0.16,0.37,0.37,0.31",20,,
us,neck discomfort causes,,,,,,720,60,0.24,0.25,103000000,Informational,"Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches","0.29,0.04,1.00,0.03,0.01,0.03,0.08,0.00,0.00,0.00,0.00,0.00",90,,
us,neck shoulder and arm pain,,,,,,720,0,0.84,0.36,417000000,Informational,"AI Overview, Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.88,0.72,0.59,0.72,0.59,0.59,0.59,0.59,0.88,0.72,0.72,0.72",,,
us,nerve drugs,,,,,,720,55,1.17,1.00,128000000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask","0.36,0.20,0.45,0.62,0.55,0.55,0.45,0.45,0.30,0.45,0.36,0.30",20,,
us,neuropathic medicines,,,,,,720,56,0.00,0.00,5560000,Informational,"Image, Video Carousel, Related Searches, Discussions And Forums, AI Overview, Video","0.28,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.07,1.00,0.00,0.00",75,,
us,occipital nerve pain,,,,,,880,48,0.00,0.00,8320000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Related Searches","0.34,0.30,0.30,0.20,0.24,0.11,0.24,0.20,0.20,0.24,0.13,0.24",20,,
us,opioid painkillers,,,,,,720,65,0.85,0.05,265000000,Informational,"Featured Snippet, People Also Ask, See Results About","0.67,0.01,0.55,0.76,0.24,0.55,0.24,0.76,1.00,0.76,1.00,0.45",80,,
us,pain between neck and shoulder,,,,,,720,0,0.73,0.22,630000000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image","0.59,0.59,0.59,0.72,0.88,0.59,0.72,0.88,0.88,0.72,0.72,0.72",,,
us,pain in lower left leg,,,,,,720,49,0.39,0.04,1110000000,Informational,"Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask","1.00,0.72,0.17,0.72,0.72,0.72,0.88,0.88,0.88,0.72,0.72,0.48",90,,
us,pain in right leg,,,,,,720,59,0.00,0.00,1290000000,Informational,"Related Searches, Things To Know, Discussions And Forums, AI Overview, Image Pack, Video, Video Carousel, Image, People Also Ask","0.01,0.04,0.35,0.03,0.24,0.18,0.08,0.29,0.05,0.08,0.00,0.08",90,,
us,prescription muscle relaxants,,,,,,720,72,3.13,0.18,4570000,Informational,"AI Overview, Site Links, Video, Image, People Also Ask, Related Searches","0.02,0.04,1.00,0.16,0.30,0.30,0.24,0.20,0.11,0.20,0.24,0.16",20,,
us,relaxants,,,,,,720,66,0.63,0.92,4170000,Informational,"Image, People Also Ask, Related Searches, Things To Know, AI Overview, Site Links, Video","0.01,0.00,0.13,0.01,0.28,0.00,0.13,0.28,0.00,0.08,0.00,0.24",20,,
us,remedy for stiff neck pain,,,,,,720,31,0.33,0.73,1200000000,Informational,"AI Overview, Site Links, Video, Image, Adwords Bottom, Video Carousel, People Also Ask, Related Searches","0.41,1.00,0.24,0.07,0.30,0.41,0.20,0.13,0.54,0.20,0.20,0.08",20,,
us,sciatica chronic condition,,,,,,720,31,1.03,0.19,12200000,Informational,"Video Carousel, People Also Ask, Things To Know, AI Overview, Site Links, Video, Image, Related Searches, Discussions And Forums","0.45,0.13,0.55,1.00,1.00,0.76,0.67,0.13,0.45,0.67,0.55,0.76",20,,
us,severe spinal stenosis l4-l5 symptoms,,,,,,720,39,0.00,0.00,1540000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.20,0.16,0.20,0.27,0.27,0.27,0.24,0.20,0.24,0.20,0.13,0.16",20,,
us,spine narrowing in neck,,,,,,390,38,0.68,0.10,9540000,Informational,"AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Things To Know","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.46,1.00,1.00,1.00",90,,
us,spondylolysis treatment,,,,,,720,37,1.79,0.17,399000,Informational,"Image Pack, Image, People Also Ask, Things To Know, Video, Video Carousel, Related Searches, Discussions And Forums, AI Overview","0.20,0.16,0.55,0.82,0.20,0.16,0.16,0.20,0.13,0.13,0.13,0.05",75,,
us,stiff neck cure,,,,,,720,39,0.39,0.85,588000000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links","0.43,0.54,0.16,0.03,0.29,0.10,0.08,0.10,0.08,0.10,0.10,0.07",20,,
us,stress neck pain,,,,,,720,37,0.83,0.14,694000000,Informational,"Discussions And Forums, AI Overview, Video, Image, Video Carousel, People Also Ask, Related Searches, Things To Know","0.55,0.55,0.45,0.45,0.55,0.45,0.30,0.36,0.45,0.36,0.30,0.36",90,,
us,symptoms of occipital neuralgia,,,,,,880,48,0.39,0.07,3460000,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.65,1.00,0.08,0.11,0.13,0.11,0.34,0.44,0.08,0.34,0.16,0.16",20,,
us,tingly leg,,,,,,720,47,0.59,0.06,10500000,Informational,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, AI Overview","1.00,0.25,0.31,0.20,0.04,0.16,0.25,0.11,0.46,0.52,0.52,0.37",20,,
us,transcutaneous electrical nerve stimulation machine,,,,,,720,28,0.63,1.00,312000,Informational,"People Also Ask, Discussions And Forums, AI Overview, Image Pack, Related Searches, Site Links, Video, Image, Video Carousel","0.04,0.02,1.00,0.36,0.08,0.13,0.02,0.03,0.03,0.05,0.10,0.08",20,,
us,treatments for sciatic nerve,,,,,,720,49,0.00,0.00,5620000,"Informational, Commercial","See Results About, Discussions And Forums, Site Links, Video, Featured Snippet, Image, People Also Ask, Related Searches","0.68,0.52,0.00,0.52,0.00,0.00,0.46,0.52,0.52,0.68,0.52,0.52",20,,
us,types of back surgery,,,,,,720,24,0.00,0.00,508000000,Informational,"Image Pack, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.31,0.37,0.31,0.37,0.37,0.37,0.31,0.37,0.37,0.31,0.37,1.00",90,,
us,upper back ache,,,,,,720,36,0.75,0.15,80000000,Informational,"Video, Featured Snippet, Image, People Also Ask, Related Searches, Discussions And Forums, Image Pack, Site Links","0.65,0.44,0.11,0.11,0.16,0.44,0.16,0.16,0.20,0.16,0.08,0.13",20,,
us,using tramadol,,,,,,20,0,0.00,0.01,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
us,vertebrogenic,,,,,,720,8,0.83,0.02,43300,Informational,"Image, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video","0.45,0.55,0.55,0.55,0.55,0.67,0.55,0.67,0.67,0.55,0.55,0.55",20,,
us,what is a good muscle relaxer,,,,,,720,29,0.83,0.96,14400000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.67,1.00,0.55,0.67,0.55,0.36,0.55,0.55,0.67,0.55,0.55,0.55",20,,
us,what is good for back pain,,,,,,720,76,1.12,1.00,1130000000,Informational,"Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Adwords Middle, AI Overview, Video, Image, Discussions And Forums","0.67,0.67,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55",90,,
us,what is spinal fusion,,,,,,720,63,0.00,0.00,69300000,Informational,"Related Searches, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask","0.54,0.41,0.66,0.41,0.54,0.41,0.36,0.05,0.20,0.05,0.16,0.03",90,,
us,what is the strongest muscle relaxer,,,,,,720,26,1.14,0.05,189000,Informational,"Image, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.54,0.67,0.67,0.81,0.81,0.81,0.67,0.81,1.00,0.67,0.54,0.81",20,,
us,what muscle relaxers do,,,,,,720,50,0.01,0.00,2690000,Informational,"Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.04,0.07,0.03,0.02,0.03,0.02,0.07,0.02,0.05,0.02,1.00,0.03",20,,
us,what's a good muscle relaxer,,,,,,720,26,0.00,0.00,11500000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.44,0.05,0.20,0.03,0.16,0.16,0.16,0.24,0.08,0.44,0.20,0.01",20,,
us,why does my left leg hurt,,,,,,720,45,0.28,0.04,435000000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.67,0.67,0.55,0.55,0.55,0.55,0.67,0.67,0.76,0.45,0.67,0.55",20,,
us,ache in upper right arm,,,,,,590,49,0.34,0.08,79000000,Informational,"Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links, Video","0.36,0.10,0.36,0.07,0.05,0.54,0.16,0.16,0.08,0.04,1.00,0.02",20,,
us,ankylosing spondylitis stage 4,,,,,,590,34,3.43,0.15,4220000,Informational,"Image, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video","0.45,0.45,0.20,0.45,0.45,0.30,0.36,0.45,0.45,0.36,0.55,0.45",20,,
us,back pain location chart,,,,,,590,20,0.00,0.00,1040000000,Informational,"Video, Image, People Also Ask, Related Searches, Image Pack, Site Links","0.45,0.55,0.45,0.45,0.45,0.45,0.45,0.45,0.36,0.30,0.36,0.36",20,,
us,back spasm medication,,,,,,590,68,1.27,0.95,16500000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.36,0.30,0.45,0.45,0.45,0.45,0.36,0.45,0.30,0.36,0.45,0.30",20,,
us,best treatment for sciatic,,,,,,590,53,0.78,0.91,5460000,Commercial,"Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.62,0.10,0.08,0.05,0.00,0.13,1.00,0.06,0.30,1.00,0.81,0.06",20,,
us,best treatment for sciatica,,,,,,590,71,0.00,0.00,29800000,Informational,"Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Image Pack, Site Links, Video, Discussions And Forums, Featured Snippet, Image","0.20,0.46,0.11,0.16,0.16,0.11,0.31,0.25,0.52,0.68,0.46,0.37",20,,
us,burning sensation in left arm,,,,,,590,42,1.01,0.03,204000000,Informational,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.36,0.45,0.45,0.45,0.36,0.45,0.45,0.45,0.36,0.45,0.55,0.36",20,,
us,buttock ache when sitting,,,,,,480,41,0.14,0.03,1460000,Informational,"Video Carousel, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links, Video, Image","0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.20,0.00,0.68,1.00",20,,
us,buttock pain hip,,,,,,590,40,0.56,0.15,1410000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel","0.00,0.00,0.00,0.00,1.00,0.00,0.07,0.03,0.30,0.55,0.44,0.02",90,,
us,can stress cause neck pain,,,,,,590,27,0.00,0.00,588000000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67",90,,
us,cause of painful neck,,,,,,720,50,0.38,0.20,1310000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.00,1.00,0.05,0.55,0.76,1.00,0.06",20,,
us,causes of backache and abdominal pain,,,,,,590,25,0.74,0.02,273000,Informational,"Related Searches, AI Overview, Site Links, Video, Image, People Also Ask","0.67,0.13,1.00,0.45,0.36,0.45,0.36,0.10,0.24,0.45,0.36,0.36",20,,
us,chronic upper back pain,,,,,,590,42,0.00,0.00,269000000,Informational,"Discussions And Forums, Image Pack, Video, Image, Video Carousel, Related Searches","1.00,0.66,0.81,0.81,0.66,0.66,0.66,1.00,0.81,0.81,0.66,1.00",90,,
us,does a muscle relaxer help a pinched nerve,,,,,,590,18,1.45,0.01,65600,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.30,0.13,0.05,0.20,1.00,0.76,0.20,0.05,0.36,1.00,1.00,0.24",90,,
us,epidural steroid injections risks benefits procedure,,,,,,30,0,0.00,0.00,,,,1.00,,,
us,feeling nauseous lower back pain,,,,,,590,17,0.00,0.00,10400000,Informational,"Site Links, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.67,0.13,0.55,1.00,0.45,0.67,0.45,0.13,0.13,0.36,0.45,0.55",20,,
us,foot pain leg,,,,,,480,33,0.75,0.33,185000000,Informational,"AI Overview, Image Pack, Video, Image, Video Carousel, Related Searches, Discussions And Forums","0.01,0.01,0.00,0.01,0.00,0.00,0.04,0.02,0.36,1.00,0.79,0.79",90,,
us,how does muscle relaxer work,,,,,,590,67,0.02,0.00,11000000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image","0.10,0.02,0.45,0.62,0.45,1.00,0.36,0.30,0.30,0.24,0.55,0.45",90,,
us,how to heal herniated disc,,,,,,590,44,0.00,0.00,5880000,Informational,"AI Overview, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.24,1.00,0.08,0.02,0.13,0.07,0.02,0.20,0.36,0.30,0.24,0.30",90,,
us,ice and hot treatment,,,,,,590,28,0.24,0.70,156000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video","0.59,0.17,0.72,0.59,0.59,1.00,0.88,0.11,0.59,0.88,0.72,0.72",90,,
us,is it better to use heat or cold for arthritis,,,,,,590,30,0.81,0.32,61100000,Informational,"Discussions And Forums, AI Overview, Video, People Also Ask, Related Searches","1.00,0.81,0.66,0.81,0.81,0.66,0.81,0.81,0.81,0.81,0.81,0.66",90,,
us,is lumbar radiculopathy serious,,,,,,590,17,0.39,0.03,2200000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image, Video Carousel","0.81,0.81,1.00,1.00,1.00,1.00,0.81,1.00,0.81,0.81,0.66,0.54",90,,
us,left arm feels heavy,,,,,,590,28,1.05,0.01,454000000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links","0.45,0.45,0.24,0.45,0.45,0.36,0.45,0.45,0.45,0.45,0.45,0.36",20,,
us,left leg feels numb,,,,,,590,35,1.44,0.02,43900000,Informational,"Image Pack, Video, Image, Things To Know, Discussions And Forums, AI Overview, Video Carousel, People Also Ask, Related Searches","0.81,1.00,0.81,1.00,1.00,0.81,1.00,0.81,1.00,0.81,0.81,0.66",90,,
us,leg numb,,,,,,590,26,0.00,0.00,43500000,Informational,"Image Pack, Video, Image, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview","0.07,0.10,0.07,0.00,0.02,0.00,0.00,0.04,1.00,0.00,0.02,0.00",75,,
us,leg numbness causes,,,,,,590,18,0.67,0.06,62300000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links","0.45,0.36,0.36,0.45,0.45,0.45,0.45,0.30,0.55,0.36,0.36,0.30",20,,
us,legs feel numb,,,,,,590,54,1.13,0.03,43100000,Informational,"Image, AI Overview, Site Links, Video, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Image Pack","0.30,0.30,0.45,0.67,0.45,0.45,0.36,0.36,0.45,0.45,0.24,0.36",20,,
us,legs painful to touch,,,,,,590,35,0.80,0.03,775000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video","1.00,0.66,0.81,0.81,0.66,0.81,0.66,0.81,0.81,0.66,0.66,0.66",90,,
us,medication for muscle spasms,,,,,,590,58,0.00,0.00,12000000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask, Related Searches","0.20,0.20,0.24,0.20,0.20,0.24,0.16,0.20,0.20,0.16,0.13,0.11",20,,
us,muscle pain in upper back,,,,,,590,49,0.81,0.13,190000000,Informational,"Discussions And Forums, Image Pack, Video, Featured Snippet, Image, Video Carousel, People Also Ask, Related Searches","0.36,0.36,1.00,0.76,0.24,0.67,0.30,0.36,0.36,0.36,0.24,0.24",80,,
us,muscle relaxant pill,,,,,,590,72,0.70,0.89,8890000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview","0.02,0.00,0.00,0.01,0.00,1.00,0.00,0.03,0.00,0.00,0.24,0.01",20,,
us,muscle relaxers rx,,,,,,720,72,3.13,0.18,2190000,Informational,"AI Overview, Image Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.66,0.36,0.36,0.41,0.07,0.16,0.30,0.10,0.24,0.24,0.16,0.10",20,,
us,muscle spasm relaxer,,,,,,480,65,0.86,0.01,43500000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask","0.14,0.26,0.32,1.00,1.00,0.59,0.72,1.00,0.59,0.09,0.59,0.07",20,,
