website,emails,phones,linkedin,twitter,facebook,youtube,instagram,github,snapchat,tiktok,pinterest
https://healthstarclinic.com/?utm_source=GMBlisting&utm_medium=organic,"[""patientcare@healthstarclinic.com"",""drcobb@healthstarclinic.com"",""montgomery@healthstarclinic.com"",""help@healthstarbham.com""]","[""3343561111"",""2054071078"",""2052030000"",""3343569873"",""3346001159"",""361241467""]",https://www.linkedin.com/in/april-berrey-6b5b55106,https://twitter.com/healthstarc,https://www.facebook.com/healthstarclinic,,https://www.instagram.com/healthstarclinic,,,https://www.tiktok.com/@healthstarbham,
http://www.center4pain.com/,"[""info@clearwaypain.com""]","[""3342887808"",""3342888089"",""8555277246"",""8338101165""]",https://www.linkedin.com/company/center-for-pain-of-montgomery,https://twitter.com/center4pain,https://www.facebook.com/Center4Pain,https://www.youtube.com/channel/UC1qMv7E7KZJlwBeuoL2ralQ,https://www.instagram.com/centerforpain,,,,
https://www.advancedmedclinics.com/,"[""contact@advancedmedclinics.com""]","[""2565393000""]",https://www.linkedin.com/company/advancedmedicalclinics,https://twitter.com/_advancemedical,https://www.facebook.com/advancedmedicalclinics,,https://www.instagram.com/advancemedicalclinic,,,https://www.tiktok.com/@advancedclinics,
https://www.comprehensivepain.org/,[],"[""3344170450"",""8013154946""]",https://www.linkedin.com/company/comprehensive-pain-management,https://twitter.com/cmhpain,https://www.facebook.com/p/Hannahan-Comprehensive-Pain-Care-100063486586266,,https://www.instagram.com/comprehensivepaincare,,,,
http://www.gcispineandjoint.com/,"[""administrator@gcispineandjoint.com""]","[""2514706221"",""2514784900""]",,,,,,,,,
https://seregionalpaincenter.com/,[],"[""7065717246""]",,https://twitter.com/cpn_rdc,https://www.facebook.com/Seregionalpaincenter,,https://www.instagram.com/seregionalpaincenter,,,https://www.tiktok.com/@sereniumwellness_,
http://www.easternshorepainmanagement.com/,[],"[""2519292050"",""2519292070""]",https://www.linkedin.com/company/eastern-shore-pain-management,,https://www.facebook.com/espainmanagement,,,,,,
http://www.aaapcmd.com/,[],"[""2053386655"",""2053383211"",""2053386658"",""9018710019"",""9017470038"",""18003681019"",""8005377697""]",https://www.linkedin.com/company/alabama-anesthesiology-pain-consultants,https://twitter.com/truthmstters,https://www.facebook.com/AAAPain,,,,,,
http://nsajc.com/,"[""info@nsajc.com"",""feedback@nsajc.com"",""behavioralhealth@nsajc.com"",""mhites@nsajc.com"",""holiver@nsajc.com"",""rachel@nsajc.com"",""tkopp@nsajc.com"",""bianca.oney2@va.gov"",""jstremblay@southalabama.edu""]","[""2516335155"",""2514606320"",""2514606371"",""3863666700""]",https://www.linkedin.com/company/neuromuscular-spine-joint-center,,https://www.facebook.com/NovaScotiaHealthAuthority,,https://www.instagram.com/nsajcmobile,,,,
http://apcalaska.com/,"[""advancedpaincenters@apcalaska.com""]","[""9072782741"",""9077438284""]",https://www.linkedin.com/company/advanced-pain-centers-of-alaska-inc,https://twitter.com/akphotocenter,https://www.facebook.com/apcAlaska,https://www.youtube.com/c/advancedpaincare,https://www.instagram.com/apcalaska,,,,
https://www.alpenglowpain.com/,"[""mbcalor@alpenglowpain.com""]","[""9076777246""]",https://www.linkedin.com/company/alpenglow-pain-wellness,https://twitter.com/alpenglowpandw,https://www.facebook.com/AlpenglowPain,,https://www.instagram.com/alpenglowpain,,,,
https://algonepremier.com/,[],"[""9073739460"",""9073739461""]",https://www.linkedin.com/company/algone-interventional-pain-clinic,,https://www.facebook.com/AlgonePremier,https://www.youtube.com/channel/UCO0zuzkyCFWEkc3RgmVb8rg,https://www.instagram.com/algonepremier,,,https://www.tiktok.com/@ticktockrick,
http://www.alpenglowpain.com/,"[""mbcalor@alpenglowpain.com""]","[""9076777246""]",https://www.linkedin.com/company/alpenglow-pain-wellness,https://twitter.com/alpenglowpandw,https://www.facebook.com/AlpenglowPain,,https://www.instagram.com/alpenglowpain,,,,
http://www.painlessalaska.com/,"[""info@painlessalaska.com"",""chrisgay@painlessalaska.com"",""norm@normshealy.com""]","[""9073394800"",""9073394801""]",https://www.linkedin.com/in/paindr,,https://www.facebook.com/painlessalaska,,https://www.instagram.com/apcalaska,,,https://www.tiktok.com/@xopainless,
http://www.aapain.com/,"[""amy.m.woodward@medtronic.com""]","[""9075632873"",""9075635852""]",,https://twitter.com/aaspinepain,https://www.facebook.com/AmerAcadPainMed,https://www.youtube.com/channel/UClR8YIQX5Fb8J2wmsUKLhvQ,https://www.instagram.com/ameracadpainmed,,,,
https://urbanpain.org/,"[""info@urbanpain.org""]","[""9072777246""]",https://www.linkedin.com/in/jann-urban-md-55337237,https://twitter.com/FeinuoSun,https://www.facebook.com/UrbanHealthChiropractic,,https://www.instagram.com/bishop__walterharvey,,,,
https://www.neuroversion.com/,"[""support@neuroversion.net"",""covid19vaccine@alaska.gov""]","[""9073394650"",""90733946942925""]",https://www.linkedin.com/company/neuroversion,https://twitter.com/neuroversion,https://www.facebook.com/neuroversion,,https://www.instagram.com/neuroverse_pod,,,https://www.tiktok.com/@b00mcr45hb4ng,
http://larrykroppmd.com/,"[""office@kroppmd.com""]","[""9072585009"",""9072585015""]",https://www.linkedin.com/company/interventional-pain-consultants-of-alaska,https://twitter.com/larrykropp_md,https://www.facebook.com/larrykroppmd,,,,,,
https://www.algoneanchorage.com/,"[""info@yourpracticeonline.net"",""dmeeks@algoneanchorage.com""]","[""9077701152"",""9077701153"",""4692726142"",""01302020""]",https://www.linkedin.com/company/algone-anchorage-interventional-pain-clinic,https://twitter.com/algoneanchorage,https://www.facebook.com/AlgonePremier,,https://www.instagram.com/algoneanchorage,,,,
https://www.algoneanchorage.com/,"[""info@yourpracticeonline.net"",""smusa@algoneanchorage.com"",""dmeeks@algoneanchorage.com""]","[""9077701152"",""9077701153"",""4692726142"",""01302020""]",https://www.linkedin.com/company/algone-anchorage-interventional-pain-clinic,https://twitter.com/algoneanchorage,https://www.facebook.com/AlgonePremier,,https://www.instagram.com/algoneanchorage,,,,
http://nlpain.com/,[],[],,https://twitter.com/SonoPreston,https://www.facebook.com/mick.mayers,,https://www.instagram.com/northernlightsprivate,,,https://www.tiktok.com/@nlpain,
https://opalaska.com/provider/heath-mcanally-md/,"[""marketing@opaak.com"",""oparecords@opaak.com""]","[""9075622277"",""9075633460"",""9072495542"",""9073572267""]",https://www.linkedin.com/company/orthopedic-physicians,https://twitter.com/opa_osu,https://www.facebook.com/OPAlaska,,,,,https://www.tiktok.com/@opaliving,
http://www.alaskanapm.com/,[],[],,,https://www.facebook.com/ANMCtoday,,https://www.instagram.com/alaska_aggregate_products,,,,
https://www.aapain.com/contact-us/,"[""amy.m.woodward@medtronic.com""]","[""9075632873"",""9075635852""]",,https://twitter.com/aaspinepain,https://www.facebook.com/AmerAcadPainMed,https://www.youtube.com/channel/UClR8YIQX5Fb8J2wmsUKLhvQ,https://www.instagram.com/ameracadpainmed,,,,
http://aapain.com/,"[""amy.m.woodward@medtronic.com""]","[""9075632873"",""9075635852""]",https://www.linkedin.com/in/alfred-r-lonser-md-b1498b34,https://twitter.com/aaspinepain,https://www.facebook.com/AmerAcadPainMed,https://www.youtube.com/channel/UClR8YIQX5Fb8J2wmsUKLhvQ,https://www.instagram.com/ameracadpainmed,,,,
http://www.alaskapaincenter.com/,"[""dhendley@alaskapaincenter.com""]","[""9073746602"",""9072586999""]",,,https://www.facebook.com/alaskapaincenter,,https://www.instagram.com/integrativepaincenterofalaska,,,,
http://www.alaskabackandneckpain.com/,[],"[""9072777757""]",,,,,,,,,
http://fireweedhealthcare.com/,[],"[""9072764611"",""9072585167""]",https://www.linkedin.com/in/nathanyaskell,https://twitter.com/firewellhealth,https://www.facebook.com/fireweedhealthcare,,https://www.instagram.com/fireweed.project,,,,
https://www.foundationhealth.org/services/clinics_centers/specialty_care/pain,"[""students@foundationhealth.org"",""sponsorships@foundationhealth.org"",""careers@foundationhealth.org"",""fhpcommunityfeedback@foundationhealth.org"",""walkwithafuturedoc@foundationhealth.org"",""compliance@foundationhealth.org"",""servicedesk@foundationhealth.org"",""fmhrecords@foundationhealth.org"",""angela.adams@foundationhealth.org"",""marisa.sharrah@foundationhealth.org"",""goldenheartppehelpers@gmail.com"",""fhpeducation@foundationhealth.org"",""townhall@fairbankscancercare.com"",""carol.anthony@foundationhealth.org"",""bereavement@foundationhealth.org"",""adams@foundationhealth.org"",""communitymasks@gmail.com"",""echo@alaska.org"",""joel@hotprinter.com"",""covid19vaccine@alaska.gov"",""admin@medphysicalsplus.com"",""jobs@datelinedigital.com""]","[""9074593500"",""9074585154"",""9074582682"",""9074585100"",""9074585588"",""9074585640"",""9074585510"",""9074593540"",""9074593583"",""9074585555"",""9074585325"",""9074582635"",""9074593566"",""9074586900"",""9074585151"",""9074585597"",""9074585380"",""8663530360"",""9074524768"",""9074585530"",""9074528181"",""9074585000"",""9074585500""]",https://www.linkedin.com/company/foundation-health-partners,https://twitter.com/fhpcareersak,https://www.facebook.com/FairbanksMemorialHospital,https://www.youtube.com/channel/UCIZQHCwo9mun6kJyiTe6SCQ,https://www.instagram.com/foundation_health_partners,https://github.com/hfanalyticslab,,,
https://www.painandheadachecenter.com/,"[""telebehmed@gmail.com""]","[""996549073573740"",""8009150385""]",https://www.linkedin.com/company/pain-and-headache-center-llc,,https://www.facebook.com/painandheadachecenter,,,,,,
https://splinternetmarketing.com/local-pros/alaska/wasilla/dr-liam-walsh-md/,"[""bcb@splinternetmarketing.com""]","[""19283418520"",""13342378093"",""18706592050"",""18884957621"",""7576446955"",""7579654832""]",,,https://www.facebook.com/splinternetmarketing,,https://www.instagram.com/spl1nternet,,,,
https://www.neuroversion.com/our-providers,"[""support@neuroversion.net"",""covid19vaccine@alaska.gov""]","[""9073394650"",""90733946942925""]",https://www.linkedin.com/company/neuroversion,https://twitter.com/neuroversion,https://www.facebook.com/neuroversion,,https://www.instagram.com/neuroverse_pod,,,https://www.tiktok.com/@b00mcr45hb4ng,
https://urbanpain.org/,"[""info@urbanpain.org""]","[""9072777246""]",https://www.linkedin.com/in/jann-urban-md-55337237,https://twitter.com/FeinuoSun,https://www.facebook.com/UrbanHealthChiropractic,,https://www.instagram.com/bishop__walterharvey,,,,
https://azpainmed.com/,"[""info@azpainmed.com""]","[""18449992976"",""6023688801"",""16023688800"",""8449992976""]",https://www.linkedin.com/company/az-pain-medicine-clinic-llc,https://twitter.com/azpainmedicine,https://www.facebook.com/azpainmedicine,https://www.youtube.com/channel/UCGYWuRksVfjOgz22KT0VVkQ,https://www.instagram.com/az_painmedicineclinic,,,https://www.tiktok.com/@arizonapainandspine,
https://www.atlaspainspecialists.com/,"[""office@atlaspainaz.com""]","[""6024929821"",""6024929822"",""6027958720""]",https://www.linkedin.com/company/atlaspainspecialists,https://twitter.com/atlaspainaz,https://www.facebook.com/atlaspainspecialists,https://www.youtube.com/channel/UC2cOxBcCcx9vqwxMCHpXP1Q,https://www.instagram.com/atlaspainspecialists,,,https://www.tiktok.com/@atlaspainspecialists,
https://www.honorhealth.com/locations/specialty-care/honorhealth-collaboration-pain-consultants-az-phoenix?utm_source=yext&utm_medium=local&utm_campaign=pain_consultants_az_phoenix,"[""volunteers@honorhealth.com"",""clinicaltrials@honorhealth.com"",""medicalrecordsnssc@honorhealth.com"",""employee.benefits@honorhealth.com"",""patientrelations@honorhealth.com"",""jhendrix@honorhealth.com"",""catalina.jasso@honorhealth.com"",""employmentoffice.hr@honorhealth.com"",""tms@honorhealth.com"",""media.relations@honorhealth.com"",""honorhealthcvo@honorhealth.com"",""ssnell@honorhealth.com"",""wellis@honorhealth.com"",""employeebenefits@honorhealth.com"",""neuroscienceresearch@honorhealth.com"",""studentvolunteers@honorhealth.com"",""dermresidency@honorhealth.com"",""heartclinicaltrials@honorhealth.com"",""magchamberlain@honorhealth.com"",""ehyatt@honorhealth.com"",""hr@honorhealth.com"",""icfellowship@honorhealth.com"",""dawn.miller@honorhealth.com"",""alice.giedraitis@honorhealth.com"",""shannon.alexander@honorhealth.com"",""dan.baker@honorhealth.com"",""liz.hyatt@honorhealth.com"",""weightloss@honorhealth.com"",""admitting.osbornob@honorhealth.com"",""covidtrials@honorhealth.com"",""kbagley@honorhealth.com"",""slongenbaugh@honorhealth.com"",""dmill3@honorhealth.com"",""pfs.assistance@honorhealth.com"",""nmccutcheon@honorhealth.com"",""lenore.portante@honorhealth.com"",""admitting.sonoranob@honorhealth.com"",""gbeard@honorhealth.com"",""vsfellowship@honorhealth.com"",""geriatricsfellowship@honorhealth.com"",""ehague@honorhealth.com"",""sccfellowship@honorhealth.com"",""cvdfellowship@honorhealth.com"",""acording@honorhealth.com"",""alowrey@honorhealth.com"",""kevin.gosselin@honorhealth.com"",""kaitlan.schick@honorhealth.com"",""financialassistance@honorhealth.com"",""patientfinancial@honorhealth.com"",""honorhealthperiopscheduling@honorhealth.com"",""memahon@honorhealth.com"",""nancy.mccutcheon@honorhealth.com"",""irb@honorhealth.com"",""slhncred@honorhealth.com"",""firstname.lastname@honorhealth.com"",""laluna@honorhealth.com"",""ieascheduling@honorhealth.com"",""admitting.sheaob@honorhealth.com"",""heuserfammed@honorhealth.com"",""atriaheart@honorhealth.com"",""lportante@honorhealth.com"",""honorhealthfoundation@honorhealth.com"",""honorcares@honorhealth.com"",""employeebenefits@shc.org"",""mychartsupport@donotuse.donotuse"",""juliekccrichton@gmail.com"",""trproffitt@gmail.com"",""support@symplr.com"",""benefitsteam@jcl.com"",""jmccanse@universalbackground.com"",""craigrkurtz@gmail.com""]","[""6235805800"",""6029432381"",""6238796100"",""4803247000"",""4803233000"",""4808824000"",""4803237367"",""6237804673"",""6234342789"",""4804255000"",""4804255033"",""5188926670"",""4808824734"",""4808824248"",""4803233632"",""4808827874""]",https://www.linkedin.com/company/honorhealth,https://twitter.com/joinhonorhealth,https://www.facebook.com/honorhealthcares,https://www.youtube.com/c/Honorhealth,https://www.instagram.com/honorhealthaz,https://github.com/Honorhealth,,https://www.tiktok.com/@honorhealthaz,
https://paloverdepain.com/,[],"[""8335787246""]",https://www.linkedin.com/company/paloverdepain,https://twitter.com/paloverdepain,https://www.facebook.com/paloverdepain85831,,https://www.instagram.com/paloverdepain,,,https://www.tiktok.com/@paloverdepride,
https://saguaropainclinic.com/,"[""frontoffice@saguaropainclinic.com"",""info@saguaropainclinic.com"",""frontdesk@saguaropainclinic.com"",""info@webmvmt.com""]",[],https://www.linkedin.com/company/saguaro-pain-clinic,https://twitter.com/saguaropain,https://www.facebook.com/saguaropainclinic,,https://www.instagram.com/saguaropainclinic,,,https://www.tiktok.com/@saguarotestinglab,
https://pisapain.com/?utm_source=google,"[""patientforms@pisapain.com""]","[""5203186035"",""15209999000"",""15207959953"",""5209999000"",""14806361225"",""14806368890"",""15203186035"",""5204483149""]",https://www.linkedin.com/company/pisapain,https://twitter.com/pisapain,https://www.facebook.com/pisapain,https://www.youtube.com/c/Pisapain,https://www.instagram.com/pisapain,,,https://www.tiktok.com/@jboy.dela.pisa,
https://www.advancedpainmanagement.com/,Could not get social detail due to credit exhaustion. Please consider upgrading your plan by visiting https://rapidapi.com/Chetan11dev/api/website-social-scraper-api/pricing to continue scraping social details.,Could not get social detail due to credit exhaustion. Please consider upgrading your plan by visiting https://rapidapi.com/Chetan11dev/api/website-social-scraper-api/pricing to continue scraping social details.,Could not get social detail due to credit exhaustion. Please consider upgrading your plan by visiting https://rapidapi.com/Chetan11dev/api/website-social-scraper-api/pricing to continue scraping social details.,Could not get social detail due to credit exhaustion. Please consider upgrading your plan by visiting https://rapidapi.com/Chetan11dev/api/website-social-scraper-api/pricing to continue scraping social details.,Could not get social detail due to credit exhaustion. Please consider upgrading your plan by visiting https://rapidapi.com/Chetan11dev/api/website-social-scraper-api/pricing to continue scraping social details.,Could not get social detail due to credit exhaustion. Please consider upgrading your plan by visiting https://rapidapi.com/Chetan11dev/api/website-social-scraper-api/pricing to continue scraping social details.,Could not get social detail due to credit exhaustion. Please consider upgrading your plan by visiting https://rapidapi.com/Chetan11dev/api/website-social-scraper-api/pricing to continue scraping social details.,Could not get social detail due to credit exhaustion. Please consider upgrading your plan by visiting https://rapidapi.com/Chetan11dev/api/website-social-scraper-api/pricing to continue scraping social details.,Could not get social detail due to credit exhaustion. Please consider upgrading your plan by visiting https://rapidapi.com/Chetan11dev/api/website-social-scraper-api/pricing to continue scraping social details.,Could not get social detail due to credit exhaustion. Please consider upgrading your plan by visiting https://rapidapi.com/Chetan11dev/api/website-social-scraper-api/pricing to continue scraping social details.,
